제목,카테고리,hex1,hex2,hex3,hex4,hex5,hex1rate,hex2rate,hex3rate,hex4rate,hex5rate
한기담 천월의 별,액션,#527396,#e0ded5,#515558,#9d9892,#212122,0.2966188226744186,0.24312227470930234,0.20549327761627906,0.17410065406976744,0.08066497093023256
한태용,액션,#5e6c5c,#f6e1cd,#45b2fe,#1e2d22,#91aa8a,0.27841024709302326,0.2525072674418605,0.2396702398255814,0.11654614825581396,0.11286609738372093
헬헌터,액션,#6b5353,#caafb1,#9b7d7f,#f4e6f2,#2b1a1d,0.26060683139534885,0.22913244912790698,0.2251689680232558,0.17924418604651163,0.10584756540697675
혈맥신공,액션,#ebe9e2,#8c7c8e,#4e3d40,#e9c684,#d37628,0.3401108284883721,0.20862281976744185,0.18864007994186047,0.14501180959302326,0.11761446220930233
호감도가 오르면,액션,#e2ede4,#e3c9b6,#9a6c5e,#2d5673,#74bac9,0.3717123909883721,0.18811228197674418,0.16164789244186045,0.1514107921511628,0.12711664244186047
혼돈검신,액션,#f2e9ec,#b190a8,#5e526d,#181b23,#7cc6ec,0.35681140988372095,0.22870639534883722,0.20353288517441862,0.11107103924418604,0.09987827034883721
홍천신존,액션,#e2e6ec,#4a3f4a,#a4a7d2,#81698b,#dcb48b,0.31006177325581397,0.21779796511627908,0.18749454941860466,0.1740734011627907,0.11057231104651163
환생무림기,액션,#f9f5f2,#372a33,#664d62,#cbadae,#a37976,0.26737100290697674,0.23786973110465115,0.20001907703488372,0.15706940406976744,0.13767078488372092
환생불사,액션,#5d6dac,#7fb4e9,#334177,#1a162a,#d1e5f6,0.3115734011627907,0.20537609011627908,0.19434956395348837,0.149265988372093,0.13943495639534884
환생요마,액션,#423341,#68677b,#f0f3ed,#c2876b,#9eacba,0.2882067587209302,0.2732639898255814,0.22026344476744186,0.13023982558139535,0.08802598110465117
환생요마뎐,액션,#21181c,#583332,#ab99b7,#ecdee2,#7f6b84,0.5171466206395349,0.24567587209302325,0.10089480377906977,0.07628997093023256,0.059992732558139535
환생하여 의사로 살아남기,액션,#e3e2e8,#6c626f,#adabb5,#332b2f,#d66522,0.505398800872093,0.16982921511627908,0.15921148255813952,0.1441079215116279,0.021452579941860464
흑룡재림,액션,#e8edf3,#ccbdd3,#ad938e,#635560,#6d9ddd,0.5219140625,0.15327579941860464,0.13641079215116278,0.1198828125,0.06851653343023256
흙수저에서 최강 투신으로,액션,#342828,#55494d,#887777,#f7f3f1,#b9abaa,0.28564589389534883,0.26199309593023257,0.16517623546511628,0.15905341569767442,0.1281313590116279
히어로즈 오브 레전드,액션,#c9bdd8,#f5edf2,#9580bc,#33282f,#6c5c71,0.2865843023255814,0.2687936046511628,0.16165061773255815,0.14644803779069768,0.1365234375
CAT (캣),일상,#fffefe,#f27305,#ae3105,#402016,#ad9e90,0.7358878968253968,0.13879588293650794,0.07468687996031746,0.0328125,0.017816840277777777
국립자유경제고등학교 세실고 2학기,일상,#ebe0d3,#8bb5be,#381411,#ac3d2e,#37595e,0.32875124007936507,0.2535032242063492,0.1776971726190476,0.14659908234126984,0.09344928075396826
국립자유경제고등학교 세실고,일상,#3bbed5,#342f35,#eddec2,#8f483a,#c5966f,0.4854011656746032,0.19504588293650793,0.12786768353174602,0.11822916666666666,0.07345610119047619
그녀와의 MMA,일상,#e2a786,#f5ecdf,#2a282a,#816551,#7aa4a9,0.3082155257936508,0.29149925595238096,0.14683159722222222,0.1355065724206349,0.1179470486111111
네 남친이 제일 문제다,일상,#fdfbf8,#e7761d,#625b4a,#aaa7c7,#0e0b0b,0.7514849950396826,0.07376612103174603,0.06117621527777778,0.05699094742063492,0.05658172123015873
달고나 육아일기,일상,#fffefb,#8a4e15,#e4c892,#fcd10a,#f36b07,0.8406591021825397,0.05613839285714286,0.05590897817460318,0.03253968253968254,0.014753844246031746
달고나 일기,일상,#fdfefc,#fedd04,#f2c789,#8d4921,#f86a07,0.6788907490079366,0.1191375248015873,0.09320126488095239,0.06566530257936508,0.04310515873015873
망한 연애,일상,#f5efea,#09090c,#8c6263,#2e2b3b,#c4b2bb,0.29598524305555557,0.25869295634920636,0.17109375,0.17042100694444445,0.10380704365079366
미스터 부랑자,일상,#0f0f0c,#565348,#b4a38c,#4c97a9,#e8ddd3,0.30845424107142855,0.2532707093253968,0.17956659226190477,0.14408482142857143,0.11462363591269842
비빔툰,일상,#d2e5ed,#f8dab0,#cb8f5f,#0c0907,#0d946c,0.41764942956349205,0.2218843005952381,0.13618241567460318,0.12450396825396826,0.09977988591269842
슝슝아 너를 사랑해,일상,#f7f6f1,#cfc9c3,#deb177,#ce613e,#885139,0.3605840773809524,0.2317894345238095,0.21940104166666666,0.11627294146825397,0.07195250496031746
알콜일기,일상,#fffffd,#f3ccc2,#c3aa8e,#87866e,#4f4a3e,0.7254402281746032,0.14950396825396825,0.055121527777777776,0.048059275793650796,0.021875
어덕행덕,일상,#f3f1ec,#bcb2a9,#f8cc1c,#fc037c,#463534,0.33307601686507937,0.2365172371031746,0.18422309027777778,0.14067460317460317,0.10550905257936508
엄마와 하루하루,일상,#ad948e,#c9a893,#fef0af,#e29879,#6c6866,0.3425719246031746,0.20609499007936508,0.17062251984126983,0.1660435267857143,0.11466703869047619
오후 5시의 메이드,일상,#fefdfd,#444850,#e7dfdc,#72859d,#92b9d5,0.6399894593253969,0.0978453621031746,0.09465525793650793,0.08377356150793651,0.08373635912698413
친구 대행 서비스,일상,#f7c5cc,#cdb1e2,#eeb2a9,#a183aa,#5a3c56,0.6027746775793651,0.18133990575396824,0.10666852678571428,0.06970796130952381,0.03950892857142857
코스프레 그녀,일상,#fce6d3,#fdd65e,#d36f7c,#43ade6,#555f2f,0.2873790922619048,0.2543774801587302,0.17879774305555557,0.1611328125,0.11831287202380952
펌잇(Perm IT),일상,#fcf7f0,#8c4b43,#9d8a88,#f3cd9f,#2b2122,0.34909784226190477,0.2183407738095238,0.1689081101190476,0.1415860615079365,0.1220672123015873
18번째 달,판타지,#191b23,#3e3d46,#9aa2ba,#6e6874,#e3e5ed,0.3535546875,0.1859265988372093,0.16101289970930233,0.14995367005813953,0.14955214389534885
30일의 약혼녀(웹툰),판타지,#f4f0ec,#e0c3a5,#be9b7a,#90735d,#584136,0.3696965843023256,0.22996820494186046,0.18032885174418606,0.13683048691860464,0.08317587209302325
9레벨의 열람요원,판타지,#39283a,#754f5b,#d86863,#fbf0e7,#f8ee7d,0.3773028706395349,0.31053234011627906,0.150265261627907,0.08964117005813954,0.07225835755813953
B급 히어로,판타지,#5c4247,#150b0c,#590f10,#f5e3d3,#998989,0.33555883290816324,0.254085618622449,0.18178013392857142,0.14231903698979592,0.0862563775510204
G 혼자만 레벨업,판타지,#f1abc0,#a95350,#f5ece8,#793640,#e8706c,0.2921920421511628,0.20757267441860466,0.2060174418604651,0.15325036337209302,0.1409674781976744
seven,판타지,#fefdfc,#d7e0e7,#c6aba2,#3b353b,#71767a,0.8543432049418604,0.06311409883720931,0.03553324854651163,0.0245421511627907,0.022467296511627908
T,판타지,#21151b,#e2d6d7,#4d3245,#b6b1c2,#a96261,0.25286064680232556,0.2515388808139535,0.21036700581395348,0.2057331031976744,0.07950036337209303
개신령님과의 49일,판타지,#776375,#fbf3e9,#b590a0,#503e49,#d8373a,0.3531059229651163,0.3001925872093023,0.16490552325581395,0.1338562863372093,0.04793968023255814
겨울밤,판타지,#fbebf2,#09070a,#302532,#655170,#bb98ae,0.4833112281976744,0.2964607558139535,0.12587754360465117,0.05298782703488372,0.04136264534883721
고백만 99번째,판타지,#f3e4f3,#dbb8bf,#211b2b,#863f43,#ba787c,0.4451798691860465,0.21456304505813953,0.1546638808139535,0.09476289970930232,0.09083030523255814
공주님은 계약 연애중,판타지,#e3f2f7,#e2c3d1,#a0808a,#59a2ca,#644a55,0.3151626090116279,0.3085519622093023,0.16700127180232557,0.10792060319767442,0.10136355377906976
광비-뚱보악녀로 환생한 특수요원,판타지,#f8f2ea,#865d4b,#403531,#d2b089,#de6749,0.29953488372093023,0.20828488372093024,0.19234102470930234,0.16865279796511629,0.13118640988372093
광세영웅,판타지,#150b0c,#434a62,#d37c8b,#dbd4d1,#8f332b,0.27207485465116277,0.2635655886627907,0.18030069040697674,0.163234011627907,0.12082485465116279
교만한 왕야와 방자한 왕비,판타지,#fbf9fa,#e0c5c9,#412429,#885a59,#c38280,0.4239662063953488,0.2100236191860465,0.14447765261627907,0.11936319040697674,0.10216933139534884
군청의 마그멜 [웹툰],판타지,#d9f1f5,#17090c,#f2d5b3,#d4a789,#71544b,0.5660528706395349,0.14248183139534884,0.13677688953488373,0.10992369186046512,0.044764716569767445
귀신을 쫓는 사나이,판타지,#234962,#291b19,#634435,#a88970,#dfd1c4,0.29302416424418604,0.24696765988372094,0.1961500726744186,0.1458684593023256,0.11798964389534884
귀연,판타지,#42121a,#804b55,#be929a,#f1e7ca,#647fbf,0.27789607558139534,0.25022710755813954,0.21204305959302325,0.1794122456395349,0.08042151162790698
귀태,판타지,#fefefe,#261b1a,#a96c62,#cda393,#86463f,0.3426607921511628,0.22941587936046512,0.2087127543604651,0.16170421511627908,0.05750635901162791
그슨대,판타지,#70362e,#fdfbfa,#391917,#c48565,#dfcdc3,0.32653343023255815,0.21217841569767443,0.1855922965116279,0.1815952034883721,0.09410065406976745
"기다릴게, 세상의 끝에서",판타지,#f7ebdf,#dcb0a1,#844c46,#a87871,#532522,0.296741460755814,0.2033248546511628,0.19018077761627908,0.16588390261627908,0.14386900436046512
기인록,판타지,#fdfdfc,#e2e1cc,#e4998c,#a16052,#581d13,0.5430514171511628,0.21676144622093024,0.15014716569767442,0.047012172965116276,0.04302779796511628
꼬마여우를 주웠습니다,판타지,#fdf5f0,#eed3c7,#dfa694,#3c3538,#78666a,0.37519894622093025,0.2606513444767442,0.19291787790697673,0.10689226017441861,0.06433957122093023
꽃미남조련기,판타지,#fef5f3,#775e75,#553b50,#f3c9ca,#a38495,0.45159883720930233,0.16457122093023255,0.14805868459302327,0.1404642078488372,0.09530704941860466
나는 악마가 아니다,판타지,#231e20,#574443,#edd4d2,#866f6f,#b89d9c,0.28667696220930233,0.23634175145348837,0.1739671148255814,0.16157158430232557,0.14144258720930233
나를 깨우러 온,판타지,#f7f4f6,#4c92fc,#d8c0cc,#555162,#9e848b,0.37005359738372096,0.23260083575581394,0.1892341933139535,0.10983557412790698,0.09827579941860465
나혼자 어그로성 레벨업,판타지,#c4beb8,#e8e5e2,#736460,#70d7e2,#2d6871,0.3824327761627907,0.3064398619186047,0.15593386627906977,0.09674509447674419,0.058448401162790695
낙원의 늑대와 홀로 남겨진 수녀,판타지,#fef9f8,#c6c5de,#343893,#5787c2,#1c1638,0.4085864825581395,0.20578670058139534,0.1551753270348837,0.14617460029069768,0.08427688953488371
누가 무림맹주를 죽였나,판타지,#1a161c,#524f52,#5b889a,#97b2bf,#ede2df,0.2749282340116279,0.2714516715116279,0.16789244186046512,0.15842932412790697,0.12729832848837208
늑대지만 해치지 않아요,판타지,#c9b78a,#e8e0db,#674c4b,#a17952,#382634,0.2193704578488372,0.2149173328488372,0.20158248546511628,0.19040243459302325,0.17372728924418604
달의 죽음,판타지,#180e2d,#7074c3,#4a4d7b,#9fbae0,#eff0f0,0.29222292877906975,0.2507249273255814,0.22649800145348836,0.15223655523255814,0.07831758720930232
당신의 스위치를 꺼두세요,판타지,#fbf0e7,#dfb7aa,#ac8185,#6e546e,#3f314a,0.25065316133720933,0.22542060319767443,0.18449763808139535,0.17591569767441861,0.16351289970930233
대귀갑사,판타지,#f6f2e3,#e8a821,#4d3e2b,#dfc396,#86755e,0.26155704941860464,0.238046875,0.17093295784883722,0.1682358284883721,0.16122728924418606
도련님과 메이드,판타지,#f8f6ee,#d9cec1,#7f6772,#2b1f24,#a89495,0.6207240188953488,0.11439771075581395,0.0986110101744186,0.095078125,0.0711891351744186
도미노파이,판타지,#45253f,#9a69b2,#c03d58,#ebad91,#f0eaeb,0.33158521075581393,0.20163789970930232,0.19382994186046512,0.14868186773255815,0.12426507994186047
"도와줘요, 이비씨!",판타지,#fefefc,#201510,#654639,#a07861,#e3c498,0.37851017441860463,0.1694549418604651,0.1624654796511628,0.15850563226744185,0.1310637718023256
드래곤네스트 현자의 예언,판타지,#22080b,#533957,#b8b0c6,#8a718f,#ececf3,0.3557331031976744,0.21763353924418605,0.15326308139534883,0.1413908066860465,0.1319794694767442
드림캐처,판타지,#283e6c,#112041,#e8e2e5,#bdadb7,#756e88,0.3018504723837209,0.24892078488372094,0.1896139171511628,0.16395257994186047,0.09566224563953489
라멕,판타지,#161c25,#36628a,#55b9e5,#c4eff0,#bfb48d,0.3625717659883721,0.2034965479651163,0.19310138081395348,0.13775526889534884,0.1030750363372093
라이어(LIAR),판타지,#3474ae,#284268,#e6e6e8,#15161d,#a87d7e,0.3166233648255814,0.23963481104651163,0.190030886627907,0.1598346656976744,0.09387627180232558
라이프 하울링 [완결],판타지,#f7d8a3,#fcf8f4,#1077aa,#9d8786,#64211a,0.24234647529069767,0.22823946220930233,0.20068859011627907,0.19414880087209302,0.13457667151162792
램프의 아미나,판타지,#e1e3ec,#9879c6,#daafad,#a96b62,#482a2f,0.341953125,0.2510873909883721,0.1424545784883721,0.1376580668604651,0.1268468386627907
런의 지배자 회귀하여 세상을 삼키다,판타지,#e5e7ee,#87b9f2,#3a2a37,#417eda,#a57a77,0.28477016715116277,0.22294603924418605,0.17712845203488373,0.17711755087209302,0.1380377906976744
레벨업에 미친 의사,판타지,#e4e0e6,#2d374e,#a899b6,#84cbf2,#6c729a,0.4521856831395349,0.1738154069767442,0.14320039970930232,0.12810410610465117,0.10269440406976744
레플리카,판타지,#31557d,#9dc0d9,#7982a6,#f8fcfd,#13273b,0.2919467659883721,0.2080968386627907,0.1930486918604651,0.15360919331395348,0.15329851017441862
로얄 비스트(Royal Beast),판타지,#a8473f,#341819,#564145,#9b8d88,#dfcbbe,0.3217014898255814,0.21298328488372092,0.1942841569767442,0.14746002906976743,0.12357103924418604
리더(Reader)-읽는자,판타지,#6c5648,#45322a,#bc9a61,#eee4d5,#82c4c3,0.49711391715116277,0.19576853197674418,0.14425508720930233,0.09932503633720931,0.06353742732558139
리프루터,판타지,#080707,#969696,#2f2a2a,#606060,#d5d5d5,0.40105105377906974,0.20136627906976745,0.177335574127907,0.1541279069767442,0.06611918604651162
마도사의 탑,판타지,#f6f8fb,#b4cdf0,#3f4148,#0d0e17,#797b84,0.40426962209302325,0.24910882994186045,0.1522919694767442,0.09848473837209303,0.09584484011627907
마르스 전기,판타지,#f1edec,#473032,#c0a6ac,#5e5b68,#a3693d,0.4136373546511628,0.19260719476744187,0.1726108284883721,0.12233375726744186,0.0988108648255814
마르코와 친구들,판타지,#fcf8f7,#2b2a29,#ddd3cc,#716b66,#a5968a,0.3797919694767442,0.23086391715116278,0.16307231104651163,0.14966115552325582,0.07661064680232559
마법사 무림에 가다,판타지,#efeaef,#7576a9,#090709,#b8b5cb,#484159,0.2839171511627907,0.2678243095930233,0.21638081395348838,0.1185546875,0.11332303779069768
마법사 프람 테일,판타지,#f4f8f7,#e5d0ba,#4eccfa,#a67c69,#673222,0.4986355377906977,0.23263989825581396,0.12616551598837208,0.09546148255813953,0.047097565406976745
마법사가 겁쟁이인게 뭐가 나빠_!!,판타지,#9cc8e9,#f4e9df,#3383bc,#0f1011,#a34c31,0.38041787790697673,0.315,0.16454396802325583,0.08994186046511628,0.05009629360465116
마법소녀란,판타지,#372f48,#bfd8e9,#6b6481,#72c4ee,#2879e0,0.2731704215116279,0.23707757994186046,0.19367369186046512,0.19179324127906977,0.10428506540697674
마스터 게임 7명의 애인,판타지,#faf4ef,#e5cbc7,#af9ead,#d7886f,#6e5543,0.4361355377906977,0.2811673328488372,0.1297719840116279,0.116171875,0.03675327034883721
마에스터즈,판타지,#216f7d,#33444d,#11191d,#d7d5da,#908e81,0.2645775799418605,0.2305187136627907,0.22907794331395348,0.1634638444767442,0.11236191860465117
마이히어로,판타지,#2d386b,#f2eaec,#252238,#7a6d7e,#bb9c9f,0.2880450581395349,0.21212936046511627,0.20670512354651163,0.1495439680232558,0.14357648982558138
만능장교 성공기,판타지,#436998,#3e3b34,#7f99c3,#ece3e2,#a8984f,0.334640261627907,0.24826308139534883,0.23699491279069768,0.12183048691860465,0.05827125726744186
만렙보스의 부캐생활,판타지,#c0a5b9,#341d2b,#63404d,#e6d1dc,#907084,0.281116460755814,0.20966024709302325,0.19496275436046512,0.16098837209302325,0.1532721656976744
맛있는 카사노바,판타지,#0e0302,#4c1e19,#7f4e4d,#ac9eb9,#fce7e3,0.3697847020348837,0.26963390261627906,0.16291333575581396,0.14040243459302326,0.057265625
명나라로 돌아가 왕이 되기,판타지,#9eacb0,#ddedeb,#6b6f75,#4d333d,#da8554,0.26869458575581395,0.253984375,0.23878724563953488,0.17819858284883722,0.06033521075581395
모르페우스,판타지,#fbf8f3,#060608,#a5aec9,#dcb39c,#4e5566,0.32250090843023255,0.20461936773255815,0.20076671511627908,0.17982376453488372,0.09228924418604652
무상귀,판타지,#bf9b7d,#dfe6e5,#ad3127,#2c2721,#1992a9,0.47045421511627905,0.188328488372093,0.16835846656976744,0.11671784156976744,0.056140988372093026
무적검역,판타지,#cd8d77,#86544e,#332032,#ecc99c,#fcf7dd,0.25613372093023257,0.2062890625,0.19697674418604652,0.18231649709302325,0.15828397529069768
무한세계,판타지,#eeeef2,#c2c5c4,#8d948a,#4e4a3e,#7f85eb,0.370672238372093,0.33680868459302327,0.17734102470930233,0.06192859738372093,0.053249454941860466
물물물물렀거라,판타지,#9f7a6b,#f8f1ee,#dbccd4,#b5a0a6,#44363c,0.27055686773255816,0.26035973837209303,0.2588045058139535,0.14509356831395348,0.06518531976744187
방어력만 만렙 플레이어,판타지,#f6f5eb,#e4d6bb,#bbaa8d,#857766,#4a3f33,0.3072165697674419,0.23417605377906978,0.16527888808139535,0.15263717296511628,0.14069131540697674
배틀 카이트,판타지,#6f686f,#a89792,#332a27,#dfddd9,#c63235,0.3378733648255814,0.2625499636627907,0.17648710029069767,0.17070221656976745,0.05238735465116279
백월광 빌런이 된 남장여자,판타지,#e1aa7e,#f3e5de,#9c8ead,#9e6452,#58302b,0.2703815406976744,0.267140261627907,0.16568223110465116,0.15556595203488371,0.1412300145348837
뱀파이어,판타지,#e29aac,#f2bfd0,#fdefe4,#d4677b,#a12e3a,0.2787372819767442,0.2638017805232558,0.2511655159883721,0.1337409156976744,0.0725545058139535
벼락을 맞아야 사는 남자,판타지,#f9e9df,#d48f9a,#edbfab,#a8607a,#77363a,0.42100381540697673,0.19274436773255815,0.1764471293604651,0.1541905886627907,0.0556140988372093
변이,판타지,#352533,#5a4756,#b48182,#796b81,#d5babd,0.27310683139534886,0.2263081395348837,0.2063844476744186,0.20610555959302326,0.08809502180232558
보스몹은 죽을수록 강해진다,판타지,#242532,#a1e3f0,#edf5f8,#3d5572,#6898ba,0.34699491279069766,0.24889716569767442,0.1905968386627907,0.12060138081395348,0.09290970203488372
복마천사-퇴마사의 귀환,판타지,#e7f1f3,#4b6aa8,#98badc,#2b2643,#95707e,0.3539880087209302,0.223055050872093,0.1866170058139535,0.1331231831395349,0.10321675145348837
불치병,판타지,#0f0f11,#464143,#32282a,#f9a9aa,#b44741,0.33869004360465116,0.29416424418604653,0.2292378270348837,0.07372547238372093,0.06418241279069767
붉은 밤의 각인,판타지,#ebe8e2,#d9b09b,#3a272c,#5c556b,#c95d1d,0.29334302325581396,0.26855650436046513,0.19527071220930234,0.15326126453488373,0.08956849563953488
사상최강 불행 남,판타지,#221109,#5f302e,#b79290,#ecdcd5,#9d5447,0.28705305232558137,0.21972383720930233,0.1864780159883721,0.1714235101744186,0.13532158430232558
사신 영웅전 바보 마법사 영웅이 되다,판타지,#933f4c,#e1775a,#fdf8f1,#f7d99f,#461214,0.25602107558139536,0.23495185319767442,0.19880359738372094,0.17928688226744185,0.13093659156976745
생존률 극악 엑스트라에 빙의했다,판타지,#f3e8dd,#495b76,#d1a080,#1a0d10,#58d3f5,0.3276744186046512,0.21469930959302325,0.18536337209302325,0.13749000726744187,0.13477289244186047
섀도 하우스 [웹툰],판타지,#eaa29c,#030202,#f0dcbf,#312a37,#9f5644,0.5211746002906976,0.18645167151162792,0.15206304505813953,0.07144077034883721,0.06886991279069768
서큐버스가 되어버린 기사님,판타지,#e6c9c0,#2c1a24,#83293f,#fbf7ed,#aa9395,0.24833938953488371,0.2405032703488372,0.226007449127907,0.15732921511627906,0.12782067587209303
설계자,판타지,#fdfefe,#e5b1a1,#bfc9e5,#2f2927,#686979,0.48433048691860464,0.2223955305232558,0.1697701671511628,0.07976017441860465,0.04374364098837209
성검의 신전,판타지,#eceeeb,#3e4563,#a8bfc4,#1fa0c2,#101323,0.3797628997093023,0.22034974563953488,0.1653606468023256,0.12871820494186045,0.10580850290697674
세상아래 커튼콜,판타지,#ba2e2f,#7a191d,#f1eeed,#2b181b,#d57f78,0.35448219476744186,0.227265625,0.1943968023255814,0.15498546511627906,0.06886991279069768
소르골 전기 천년전쟁,판타지,#351f22,#ece0e6,#624a4d,#bd7770,#bca8a7,0.2868559229651163,0.23686682412790697,0.20683957122093025,0.19272710755813954,0.07671057412790698
소울웨이(Soul Way),판타지,#af8c79,#050304,#c4bbb9,#d02a27,#22679e,0.286241824127907,0.27114916424418606,0.16369821947674418,0.15688045058139535,0.12203034156976744
수상한 단톡방,판타지,#f9eef2,#adc6f1,#6284c5,#533949,#ca8876,0.5074609375,0.14909611191860464,0.13488644622093024,0.11902979651162791,0.0895267078488372
쉿! 잔인한 독설,판타지,#020710,#1d3955,#eee5e7,#696686,#88acc2,0.3994885537790698,0.20241914970930233,0.179921875,0.10948582848837209,0.10868459302325581
슈퍼 닥터,판타지,#2e3651,#a9b5d1,#5f75a8,#dde3ed,#9e6b7c,0.26175872093023256,0.24481195494186048,0.22817223837209302,0.16945948401162791,0.09579760174418604
식물인간,판타지,#c3ba92,#2f261e,#585241,#8d8c62,#eaded5,0.25488008720930233,0.22891896802325581,0.19212481831395348,0.18634901889534883,0.13772710755813952
식사하고 가세요!,판타지,#dfc2a2,#f9f1e8,#331916,#72473b,#b37a67,0.25404978197674416,0.24449491279069768,0.2408857194767442,0.1701280886627907,0.09044149709302325
신기일전,판타지,#2e2432,#eedee6,#624c5e,#997b8c,#d7a1b7,0.311883175872093,0.23605741279069767,0.17135356104651162,0.14564589389534885,0.13505995639534885
신룡의 주인 [완결],판타지,#221f1d,#7e7775,#fbfbed,#755728,#e6cc36,0.3775872093023256,0.26614916424418605,0.14373183139534884,0.14331486191860465,0.06921693313953488
신세계의 주민,판타지,#fefefe,#2d2726,#55423e,#b6805a,#d7bfa7,0.5072229287790697,0.28214026162790695,0.1593468386627907,0.026446220930232557,0.02484375
신은 나를 버렸다,판타지,#3b1c24,#765664,#b63634,#bc98a0,#f2ebea,0.32694585755813954,0.2588299418604651,0.1472856104651163,0.13597474563953488,0.1309638444767442
신이되다 - 크툴루신화,판타지,#030102,#27161e,#f5f5f5,#594f4f,#a7a7a7,0.6691515261627907,0.16560410610465115,0.07993640988372093,0.058901707848837206,0.02640625
신인왕좌,판타지,#f8eab7,#ccac85,#fefef3,#40392c,#8c7353,0.21163971656976743,0.20696039244186046,0.20239734738372092,0.19722111191860464,0.18178143168604652
심령탐정 소피,판타지,#fefefc,#352448,#dbb9ac,#ac796d,#5d4663,0.513655523255814,0.139796511627907,0.13577852470930232,0.11327579941860465,0.0974936409883721
써커트릭,판타지,#2a2728,#833230,#58585a,#c0a776,#f0e7e2,0.34620639534883724,0.2551244549418605,0.17247093023255813,0.11804869186046511,0.10814952761627906
썸타는 구미호,판타지,#fcfcfa,#b96274,#83425c,#d18f99,#4d0a0e,0.5769885537790698,0.2166015625,0.10310228924418605,0.0685328851744186,0.03477470930232558
아스테리스크 은하수를 걷는 용,판타지,#f2f7f3,#687eae,#284786,#84b4e5,#35a3d6,0.2687372819767442,0.25910247093023253,0.21097111191860465,0.16627725290697676,0.09491188226744186
아오라,판타지,#edf3e5,#ddc196,#ca6b56,#2843aa,#682524,0.35981831395348834,0.275094476744186,0.15690043604651163,0.10760901162790698,0.10057776162790698
아파트용사,판타지,#070303,#2f2020,#f7e8e0,#66544c,#bca196,0.28004451308139533,0.24553779069767442,0.19075036337209303,0.18872547238372092,0.09494186046511628
악몽게임,판타지,#314761,#848795,#c3c6cb,#58697e,#fdfdfc,0.24862372819767442,0.24668059593023256,0.24086482558139535,0.17107103924418604,0.09275981104651163
"안녕, 지구야",판타지,#f9f9f9,#4b2779,#140c35,#ebc9ac,#97a6c3,0.34531159156976743,0.3441469840116279,0.19986373546511627,0.05908430232558139,0.051593386627906974
안녕까지 30분 [스크롤],판타지,#fbf8f0,#e3dacc,#756b57,#a49b8f,#221e17,0.4822874273255814,0.23499636627906978,0.12186954941860464,0.08418877180232558,0.0766578851744186
애늙은이,판타지,#271d22,#4d393c,#855d54,#bd9587,#f3d9d1,0.27626180959302327,0.26690861191860465,0.1788217659883721,0.1411173691860465,0.13689044331395347
애니메이트,판타지,#eef0f8,#3e4a59,#66c7b2,#edc3a6,#9f759d,0.5187390988372093,0.1803424781976744,0.11564044331395348,0.10061954941860465,0.08465843023255815
애완소녀들의 동향분석과 대응방안,판타지,#fbf5ef,#d2ccb5,#c38164,#412926,#4c977f,0.41911518895348837,0.2272547238372093,0.1486110101744186,0.14043059593023255,0.06458848110465117
앰버,판타지,#e8e8e4,#080604,#a8a8a3,#666359,#dc971f,0.6693086845930233,0.12906340843023256,0.0951344476744186,0.0675390625,0.03895439680232558
약로전기 연단술의 제왕,판타지,#48231a,#dae4ea,#1891df,#59716f,#c9501c,0.2857876090116279,0.26909156976744186,0.21510992005813953,0.1179514898255814,0.1120594113372093
약혼남 길들이기,판타지,#d4baac,#f2f0eb,#a78b7d,#6d5a4d,#191917,0.2769921875,0.26150345203488373,0.25218477470930234,0.14120094476744185,0.06811864098837209
어둠에 비친 붉은 달,판타지,#372b32,#1e141a,#544452,#f7eef0,#cba8bd,0.3533330305232558,0.3274582122093023,0.15980287063953488,0.10552416424418605,0.05388172238372093
어렴풋이,판타지,#21181c,#4b3f3d,#ece8e5,#947e63,#c5beb6,0.4630196220930233,0.17959120639534884,0.16797601744186047,0.09848292151162791,0.09093023255813953
어비스 스핀오프,판타지,#fcf7f1,#f9dbd0,#e5b6aa,#5c3a3e,#ad756a,0.5597211119186046,0.2166279069767442,0.1354233284883721,0.052434593023255816,0.03579305959302326
어쩌다 마법사가 되어버렸다,판타지,#eae8f7,#68586c,#9d82aa,#e5c3c7,#4a353e,0.3934247819767442,0.19216660610465117,0.1756531613372093,0.12876907703488372,0.10998637354651163
어쩌다보니 마왕이 되었습니다 시즌1-2,판타지,#393a40,#f4efe7,#538e90,#a5b8bb,#ee5762,0.3700935683139535,0.2791951308139535,0.13689498546511628,0.12849745639534885,0.0853188590116279
얼음램프 - 기라 연대기,판타지,#83b6d5,#cbe8f4,#7d6c7b,#c1a1ba,#363648,0.28406068313953486,0.2761028343023256,0.18732103924418606,0.13613553779069767,0.11637990552325582
에이디,판타지,#030c13,#293533,#a3897b,#79593d,#c5c7c2,0.49616279069767444,0.26800872093023254,0.14229287790697676,0.07339389534883721,0.02014171511627907
엘드라이브 [웹툰],판타지,#f3f9fa,#c7d2c5,#3f3e3a,#757f8d,#71bcc4,0.4183693677325581,0.17910065406976744,0.15267896075581394,0.14203488372093023,0.10781613372093023
엘프의 노래,판타지,#1d0604,#f3e8c5,#ccb18f,#9a7664,#613d38,0.34944494912790697,0.2008203125,0.19733103197674418,0.14789425872093023,0.10450944767441861
